,Cod_Estab,measure_L,measure_M,Cod_Personal,LastGrade,G4,G5,G6,G7,G8,G9,measure_L_std,measure_M_std,studentPerformace
9493,17-04-1055-43,-0.335,-0.299,C910KXR,4,1,0,0,0,0,0,-0.40284489130831713,-0.7459637515583112,1.1100892208735016
9494,17-04-2108-43,0.075,-1.325,C911DAR,7,1,1,1,1,0,0,0.14433333377262086,-1.4709725560924594,1.2355238948998948
9495,17-04-0451-43,1.262,-0.288,C977QJL,4,1,0,0,0,0,0,1.6655137503985056,-0.5149563969192384,-0.5162564483096772
9496,17-04-0451-43,1.694,0.515,C980AHH,9,1,1,1,1,1,1,2.235642070661702,0.9208421681021106,-1.9344495661926098
9497,17-04-1055-43,-0.162,0.526,D048MWD,9,1,1,1,1,1,1,-0.19480857430432053,1.312297435851745,-0.4919733972966423
9498,17-04-0451-43,0.147,-0.279,D497VYN,5,1,1,0,0,0,0,0.1940019978673378,-0.49886400951551235,0.5132435010324365
9499,17-04-1055-43,0.262,0.515,D539EJS,8,1,1,1,1,1,0,0.3150607806650122,1.2848539533529442,-0.8332311350773606
9500,17-04-0451-43,1.595,0.122,D541HWL,5,1,1,0,0,0,0,2.1049876639347196,0.21814125147273297,-1.34531803139341
9501,17-04-1055-43,0.305,0.12,D676PTX,9,1,1,1,1,1,1,0.3667692294001096,0.29938344544146267,-0.17321485454030255
9502,17-04-1055-43,1.262,0.925,D683UIM,3,0,0,0,0,0,0,1.517582844271929,2.3077473919446083,-2.406881279292439
9503,17-04-0451-43,0.375,1.062,D879BTL,4,1,0,0,0,0,0,0.494903055784025,1.8989017136396922,-1.394490144313428
9504,17-04-1055-43,0.649,0.656,D929AVP,4,1,0,0,0,0,0,0.7804368192808889,1.6366295017466628,-1.4110722577362174
9505,17-04-0451-43,0.075,-0.146,D997YXQ,3,0,0,0,0,0,0,0.098980611156805,-0.26105428454933616,0.4123581452731425
9506,17-04-1055-43,2.238,-0.286,E350XIV,7,1,1,1,1,0,0,2.6912443783522795,-0.7135305449688194,-1.1014432090794126
9507,04-13-3125-43,-0.087,0.525,C013WAE,9,1,1,1,1,1,1,-0.10039020502381057,0.8162402402126717,-0.20811600522017315
9508,04-13-3125-43,0.488,-0.226,C017ZZX,9,1,1,1,1,1,1,0.5631082764553973,-0.3513719891201216,0.14789926878843104
9509,04-13-0504-43,1.191,0.394,C018XCM,7,1,1,1,1,0,0,1.6287457012867248,0.7944814383728988,-1.4158412363940318
9510,04-13-3125-43,2.085,0.396,C091YIE,5,1,1,0,0,0,0,2.405903189363736,0.6156783526175581,-1.839175006272944
9511,04-13-2726-43,0.305,-0.58,C094VMX,9,1,1,1,1,1,1,0.3999484969147065,-1.1971773626047806,0.8611787015492595
9512,04-13-0504-43,0.83,0.79,C110JAW,3,0,0,0,0,0,0,1.13506207562383,1.592995777448198,-1.6310736765510068
9513,04-13-0504-43,2.038,1.081,C117BEP,7,1,1,1,1,0,0,2.7870560362908017,2.1797828296474706,-3.2143908235256826
9514,04-13-0504-43,2.238,0.657,C117JEF,6,1,1,1,0,0,0,3.0605649701760624,1.3248078807385646,-2.8035077364987697
9515,04-13-3125-43,0.262,-0.286,C117NPV,4,1,0,0,0,0,0,0.3023245254740043,-0.4446565880015697,0.39830426979758604
9516,04-13-3125-43,-0.209,-0.45,C118LNG,3,0,0,0,0,0,0,-0.24116727413765987,-0.6996344916108614,0.9629780010046526
9518,04-13-0504-43,1.262,-0.147,C161YRU,9,1,1,1,1,1,1,1.7258413728159923,-0.29641820162643684,-0.7134057298130805
9519,04-13-0504-43,0.83,0.505,C226UIM,9,1,1,1,1,1,1,1.13506207562383,1.0183074273561266,-1.22484794656324
9520,04-13-2726-43,0.031,-0.912,C294NWM,9,1,1,1,1,1,1,0.040650502965101316,-1.8824581977509653,1.5997278621884168
9521,04-13-0504-43,1.398,0.122,C319WCI,9,1,1,1,1,1,1,1.911827447857969,0.24600694284643057,-1.2283832090094537
9522,04-13-0504-43,0.601,0.265,C325UMT,6,1,1,1,0,0,0,0.8218943463252071,0.5343593430680664,-0.6612436686072134
9523,04-13-3125-43,0.534,0.0,C335JQL,9,1,1,1,1,1,1,0.6161881549737339,0.0,-0.13801856256018122
9524,04-13-0504-43,3.52,1.836,C343GRM,9,1,1,1,1,1,1,4.813757236380581,3.70220284480366,-5.72412144214934
9525,04-13-0504-43,1.068,0.645,C355RLN,7,1,1,1,1,0,0,1.4605377069472898,1.3006104765241617,-1.6546228853553009
9526,04-13-3125-43,1.132,1.165,C519KPT,9,1,1,1,1,1,1,1.3062265757121099,1.8112759616147858,-1.906441136848048
9527,04-13-0504-43,1.191,0.261,C634ZPX,9,1,1,1,1,1,1,1.6287457012867248,0.5262935416632654,-1.2262692290664072
9528,04-13-2726-43,-0.991,-0.226,C687FDF,5,1,1,0,0,0,0,-1.299504788335981,-0.4664863516356559,1.5467902062177288
9529,04-13-0504-43,2.238,1.081,C717DQW,7,1,1,1,1,0,0,3.0605649701760624,2.1797828296474706,-3.407857594445482
9530,04-13-0504-43,2.038,0.56,C717ETN,6,1,1,1,0,0,0,2.7870560362908017,1.1292121966721405,-2.471781682039274
9531,04-13-3125-43,0.766,0.775,C719FHD,9,1,1,1,1,1,1,0.8838953683705622,1.2049260688853727,-1.1790987156207078
9532,04-13-2726-43,0.147,-0.743,C719MND,3,0,0,0,0,0,0,0.19276206244741592,-1.5336254834747447,1.245554807830991
9533,04-13-0504-43,0.488,0.0,C719SHF,3,0,0,0,0,0,0,0.667361798680035,0.0,-0.1742162818208314
9534,04-13-3125-43,1.068,1.179,C754ASA,8,1,1,1,1,1,0,1.2323763099474678,1.833042368020457,-1.8695889499020957
9535,04-13-2726-43,1.262,-0.45,C758YJG,6,1,1,1,0,0,0,1.6548688626438022,-0.9288445054692264,-0.2161647329859132
9536,04-13-2726-43,-0.467,0.385,C791HUV,9,1,1,1,1,1,1,-0.6123801575710425,0.7946780769014492,0.16928199966887902
9537,04-13-0504-43,1.398,0.645,C824YCY,9,1,1,1,1,1,1,1.911827447857969,1.3006104765241617,-1.9738430573729695
9538,04-13-0504-43,0.305,0.526,C836FJQ,9,1,1,1,1,1,1,0.4171011241750219,1.060652884731332,-0.7469300951083917
9539,04-13-3125-43,0.601,-1.031,C918BFY,6,1,1,1,0,0,0,0.6935001519460937,-1.602940357446218,0.9403534009735415
9540,04-13-3125-43,-0.285,0.526,C919YJM,7,1,1,1,1,0,0,-0.32886446473317255,0.8177949835273626,-0.04760353835830977
9541,04-13-0504-43,0.42,-0.154,D153YTT,6,1,1,1,0,0,0,0.5743687611590466,-0.31053335408483856,0.11106684982914973
9542,04-13-2726-43,1.191,-0.436,D171LDU,3,0,0,0,0,0,0,1.5617660977882475,-0.8999471208546281,-0.17073489701479205
9543,04-13-0504-43,0.83,0.656,D173LXT,8,1,1,1,1,1,0,1.13506207562383,1.3227914303873645,-1.4400763157848289
9544,04-13-3125-43,-0.335,0.657,D184IGT,9,1,1,1,1,1,1,-0.3865599848617994,1.021466357751858,-0.1507602516927795
9545,04-13-3125-43,3.105,1.027,D226XNL,9,1,1,1,1,1,1,3.5828917999877223,1.5967213841874548,-3.365181551767269
9546,04-13-0504-43,1.32,0.305,D263LQX,9,1,1,1,1,1,1,1.8051589636427177,0.6150173571160764,-1.4137708476060347
9547,04-13-3125-43,0.305,-1.031,D388TAY,9,1,1,1,1,1,1,0.35194267278462327,-1.602940357446218,1.1819543667562444
9548,04-13-3125-43,0.147,-0.226,D484RTQ,9,1,1,1,1,1,1,0.16962482917816268,-0.3513719891201216,0.42623011112593695
9549,04-13-3125-43,1.262,1.081,D550AVU,5,1,1,0,0,0,0,1.4562349280465396,1.6806775231807582,-1.920234510858875
9550,04-13-3125-43,1.262,0.526,D557GGY,9,1,1,1,1,1,1,1.4562349280465396,0.8177949835273626,-1.3102950723645315
9551,04-13-0504-43,1.542,0.633,D661DVY,9,1,1,1,1,1,1,2.1087538802553567,1.2764130723097586,-2.0960348911725823
9552,04-13-3125-43,-0.832,0.122,D691GDT,9,1,1,1,1,1,1,-0.9600534549403493,0.189678684392278,0.8428604682770047
9553,04-13-0504-43,1.859,0.526,D788HFR,7,1,1,1,1,0,0,2.542265540463494,1.060652884731332,-2.2501669051552327
9554,04-13-0504-43,2.038,1.204,D797QBH,9,1,1,1,1,1,1,2.7870560362908017,2.4278062228451014,-3.389709296467771
9555,04-13-0504-43,1.908,0.433,D857HQZ,6,1,1,1,0,0,0,2.609275229265383,0.8731230020697085,-2.1650083942451017
9556,04-13-0504-43,2.283,0.122,D897XVQ,6,1,1,1,0,0,0,3.1221044803002456,0.24600694284643057,-2.0844736703295657
9557,04-13-3125-43,-0.467,0.134,D981GLD,9,1,1,1,1,1,1,-0.538876158001374,0.20833560416856764,0.5317524786923751
9558,04-13-3125-43,0.885,-0.146,E287YFY,4,1,0,0,0,0,0,1.0212107062766937,-0.22699252394485728,-0.2640590627143564
9559,04-13-3125-43,-0.042,-0.59,E383LLG,3,0,0,0,0,0,0,-0.048464236908046486,-0.9172985556675739,0.9805279451100566
9560,04-13-0504-43,1.908,0.633,E399YIC,9,1,1,1,1,1,1,2.609275229265383,1.2764130723097586,-2.450079081955815
9561,04-13-3125-43,-0.042,0.12,E558HRN,9,1,1,1,1,1,1,-0.048464236908046486,0.18656919776289638,0.20024505982900445
9562,04-13-2726-43,-0.042,0.394,E629NGM,9,1,1,1,1,1,1,-0.055074874984975986,0.8132549670108338,-0.23805966332994677
9563,04-13-0504-43,1.595,1.782,E692CGK,3,0,0,0,0,0,0,2.1812337477349506,3.5933145258388466,-3.7850346863643782
9564,04-13-3125-43,0.83,0.254,E934NTZ,4,1,0,0,0,0,0,0.9577456341352043,0.39490480193146404,-0.6587629830772324
9565,14-14-0590-43,-0.467,-4.614,C013XIN,6,1,1,1,0,0,0,-1.778547669723877,-3.240434630020365,3.84644201576274
9566,14-14-3549-43,0.075,-0.611,C023UWL,3,0,0,0,0,0,0,0.06778758598475579,-0.5180759270505411,0.6161015567533583
9567,14-14-0590-43,-0.162,-0.743,C158RFX,9,1,1,1,1,1,1,-0.6169694271847281,-0.521812511943028,1.1031062494730295
9568,14-14-0590-43,-0.752,-1.561,C238IPM,6,1,1,1,0,0,0,-2.863956847178491,-1.096297888483266,3.0985969176567956
9569,14-14-0590-43,-0.545,-0.59,C420ZGH,6,1,1,1,0,0,0,-2.0756070235535606,-0.41435986816471937,2.0589205008780773
9570,14-14-3549-43,-0.545,-1.031,C424YQM,3,0,0,0,0,0,0,-0.49258979148922544,-0.8742001322243991,1.2642158581940743
9571,14-14-0590-43,-0.042,-1.235,C511TAA,6,1,1,1,0,0,0,-0.15995503667752212,-0.8673465037007263,1.0240818148511244
9572,14-14-3549-43,-2.518,-2.66,C513BBN,6,1,1,1,0,0,0,-2.275855220128201,-2.2554532994344343,3.501966410043179
9573,14-14-0013-43,-2.163,-1.836,C513BBZ,5,1,1,0,0,0,0,-1.8036226034274794,-3.934085000783336,4.354494330037995
9574,14-14-0590-43,-0.042,-0.847,C741EPB,6,1,1,1,0,0,0,-0.15995503667752212,-0.5948522175178259,0.831465781649112
9575,14-14-0590-43,-0.605,-1.235,C771FHV,4,1,0,0,0,0,0,-2.3041142188071637,-0.8673465037007263,2.5407545882482903
9576,14-14-0590-43,-0.162,-4.579,C887GDU,7,1,1,1,1,0,0,-0.6169694271847281,-3.215853959875,3.0074235261815834
9577,14-14-0590-43,-0.335,-1.109,C910BDR,6,1,1,1,0,0,0,-1.27583184016595,-0.7788560911774132,1.7508476285498251
9578,14-14-0590-43,-0.605,-0.014,C910FVG,4,1,0,0,0,0,0,-2.3041142188071637,-0.009832268058145884,1.934609803352267
9579,14-14-0013-43,-0.467,-1.176,D377GPW,9,1,1,1,1,1,1,-0.3894090410543842,-2.519871438410241,2.3544944491970745
9580,14-14-0590-43,0.147,-0.743,D655SSX,6,1,1,1,0,0,0,0.5598426283713274,-0.521812511943028,0.2706872672710326
9581,14-14-0590-43,-0.087,-1.098,D838QWW,9,1,1,1,1,1,1,-0.33133543311772434,-0.7711307377031558,1.0772965489093274
9582,14-14-0590-43,-0.285,-1.41,D927WES,6,1,1,1,0,0,0,-1.0854091774546142,-0.9902498544275496,1.7655783560159382
9583,14-14-0590-43,-0.285,-0.014,D932YWQ,3,0,0,0,0,0,0,-1.0854091774546142,-0.009832268058145884,1.0725577829489044
9584,14-14-3549-43,-0.911,0.128,E667FGE,3,0,0,0,0,0,0,-0.8233932110948337,0.10853309110060436,0.803552520701224
9585,07-09-0259-43,0.305,-0.147,C017DBP,6,1,1,1,0,0,0,0.5820797586105848,-0.4081892757392138,0.1746417929499008
9586,07-09-0004-43,0.715,0.396,C017GBH,9,1,1,1,1,1,1,1.7202868972959966,0.5496862371455298,-1.307556392599207
9587,07-09-0259-43,0.147,-0.519,C017GBP,6,1,1,1,0,0,0,0.2805433590680524,-1.441158055160898,1.1181008635574456
9588,07-09-0004-43,0.601,-0.154,C017IBH,9,1,1,1,1,1,1,1.4460033919928585,-0.21376687000103936,-0.5738852415865908
9589,07-09-0259-43,-0.335,-1.117,C017RAR,5,1,1,0,0,0,0,-0.639333505359167,-3.1016831360591963,2.9425396843427634
9590,07-09-0257-43,-0.285,-0.279,C017RBV,6,1,1,1,0,0,0,-0.45416655933552785,-0.28682309675839224,0.8218422653514105
9591,07-09-0257-43,0.42,-0.299,C017SFY,6,1,1,1,0,0,0,0.6692980874418306,-0.3073838922249436,0.04169227530110703
9592,07-09-0257-43,0.375,0.249,C017TBT,3,0,0,0,0,0,0,0.5975875780730631,0.2559819035585651,-0.305805475748138
9593,07-09-0257-43,-0.087,0.656,C017UBV,5,1,1,0,0,0,0,-0.1386403181129506,0.6743940913028863,-0.0807940113552772
9594,07-09-0257-43,-0.209,-1.466,C017WBL,3,0,0,0,0,0,0,-0.3330554768460538,-1.5071063076982185,1.598746864901592
9595,07-09-0257-43,0.375,0.515,C017XBA,6,1,1,1,0,0,0,0.5975875780730631,0.5294404832636989,-0.49910313202451567
9596,07-09-0259-43,0.031,-0.426,C017YCA,9,1,1,1,1,1,1,0.05916220497353485,-1.1829158603054768,1.0921532441067208
9597,07-09-0004-43,1.068,1.057,C018CZP,9,1,1,1,1,1,1,2.5696033654715027,1.467218062279861,-2.556890077058779
9598,07-09-0257-43,0.305,-0.146,C018SZK,9,1,1,1,1,1,1,0.48603789683275794,-0.1500938069058253,0.060139036410385344
9599,07-09-0259-43,-0.467,-0.59,C219ANL,8,1,1,1,1,1,0,-0.8912499910529283,-1.6383106985451439,2.086329700241968
9600,07-09-0004-43,0.075,-2.072,C219ANS,4,1,0,0,0,0,0,0.1804496745415381,-2.876136069104893,2.203234575633039
9601,07-09-0004-43,1.007,0.265,C219UNG,7,1,1,1,1,0,0,2.422837630177718,0.3678455879888015,-1.67596987228205
9602,07-09-0004-43,0.305,0.177,C219VNG,6,1,1,1,0,0,0,0.7338286764689216,0.2456930908453504,-0.39490295212293636
9603,07-09-0004-43,0.147,-0.012,C219ZNR,8,1,1,1,1,1,0,0.35368136210141465,-0.01665715870137969,0.05944015814023732
9604,07-09-0259-43,-0.285,-1.031,C292LVB,6,1,1,1,0,0,0,-0.5439105941115301,-2.862878525762785,2.7062401494048434
9605,07-09-0259-43,0.075,-0.783,C318GQF,6,1,1,1,0,0,0,0.14313436687145528,-2.174232672814996,1.7334802947754033
9606,07-09-0257-43,0.191,-0.677,C375NPP,3,0,0,0,0,0,0,0.3043712730985468,-0.6959829265427653,0.5745097028101024
9607,07-09-0257-43,-0.162,0.396,C398AVT,9,1,1,1,1,1,1,-0.25815783372756324,0.40710375023771794,0.1926843610724845
9608,07-09-0257-43,0.191,0.12,C418JYI,6,1,1,1,0,0,0,0.3043712730985468,0.12336477279930846,-0.004656583100698622
9609,07-09-0259-43,0.766,-0.288,C418KWE,6,1,1,1,0,0,0,1.4618790003137967,-0.7997177647135617,-0.17092806415920547
9610,07-09-0259-43,0.534,-0.279,C418LWE,6,1,1,1,0,0,0,1.0191166921247619,-0.7747265845662631,0.12459488943792901
9611,07-09-0257-43,-0.087,-0.288,C418RWD,3,0,0,0,0,0,0,-0.1386403181129506,-0.2960754547183403,0.6051946635503641
9612,07-09-0257-43,0.488,0.378,C427YUI,9,1,1,1,1,1,1,0.7776606349324127,0.38859903431782167,-0.5269223981294732
9613,07-09-0257-43,0.534,-2.601,C491GAH,9,1,1,1,1,1,1,0.8509647111760418,-2.673931450425011,1.5860143165366463
9614,07-09-0004-43,0.031,-0.007,C568RHD,9,1,1,1,1,1,1,0.07458586547716908,-0.009716675909138153,0.25195262078276764
9615,07-09-0259-43,-0.832,-0.299,C584XST,6,1,1,1,0,0,0,-1.5878372431606773,-0.8302625404491493,2.0078822077311638
9616,07-09-0004-43,1.068,0.816,C619ENS,9,1,1,1,1,1,1,2.5696033654715027,1.1326867916938188,-2.3204224166724527
9617,07-09-0257-43,0.766,0.177,C619RXN,6,1,1,1,0,0,0,1.2206722261439102,0.18196303987898,-0.6942237475161974
9618,07-09-0259-43,0.075,-0.226,C713RAN,6,1,1,1,0,0,0,0.14313436687145528,-0.6275563014766145,0.6401925364606511
9619,07-09-0257-43,0.488,0.907,C717VEB,6,1,1,1,0,0,0,0.7776606349324127,0.9324320744081065,-0.911337661927232
9620,07-09-0259-43,-0.605,-1.098,C724IYK,8,1,1,1,1,1,0,-1.154617226096406,-3.0489239779704547,3.2697325727034894
9621,07-09-0259-43,0.488,-0.969,C818BRZ,6,1,1,1,0,0,0,0.9313276137769357,-2.690717062525838,1.5410346730697129
9622,07-09-0004-43,0.649,0.249,C818CSJ,6,1,1,1,0,0,0,1.5614911836994432,0.34563604305362855,-1.0509966521632645
9623,07-09-0259-43,0.885,-0.59,C818PSJ,9,1,1,1,1,1,1,1.6889855290831726,-1.6383106985451439,0.2611979679720614
9624,07-09-0257-43,-0.467,0.0,C818USD,7,1,1,1,1,0,0,-0.7441957305603212,0.0,0.8242501056216561
9625,07-09-0259-43,-0.605,-0.783,C830VSW,9,1,1,1,1,1,1,-1.154617226096406,-2.174232672814996,2.651445958934824
9626,07-09-0259-43,-0.605,-1.303,C872YBQ,6,1,1,1,0,0,0,-1.154617226096406,-3.6181675257700383,3.6721095753148436
9627,07-09-0257-43,0.948,1.51,C876AFG,9,1,1,1,1,1,1,1.5107013973687033,1.5523400577246316,-1.8680444521380255
9628,07-09-0004-43,-0.285,0.515,C918IDB,9,1,1,1,1,1,1,-0.6857087632578448,0.7148697276008784,0.2775645909037475
9629,07-09-0257-43,1.007,0.515,C987ZQH,9,1,1,1,1,1,1,1.6047218429855319,0.5294404832636989,-1.2115003884777231
9630,07-09-0004-43,0.601,-0.007,D480DNH,9,1,1,1,1,1,1,1.4460033919928585,-0.009716675909138153,-0.7181207024861342
9631,07-09-0004-43,0.42,0.525,D481LIG,9,1,1,1,1,1,1,1.0105181774326133,0.7287506931853615,-0.9320748766234042
9632,07-09-0257-43,-0.832,-1.561,D643MUN,3,0,0,0,0,0,0,-1.3258476398847692,-1.6047700861643377,2.370034100956998
9633,07-09-0004-43,0.766,-0.014,D952MKZ,9,1,1,1,1,1,1,1.8429926759842425,-0.019433351818276306,-0.9920630460462015
9634,07-09-0257-43,2.085,1.204,D978JSN,6,1,1,1,0,0,0,3.3225869340862304,1.2377598870863948,-2.9273182142348406
9635,07-09-0259-43,-0.467,-0.426,E931TYR,6,1,1,1,0,0,0,-0.8912499910529283,-1.1829158603054768,1.7644280981528846
9636,11-06-0151-43,-0.335,-0.369,C019AXN,3,0,0,0,0,0,0,-0.27970784465786547,-0.6977391664288987,0.9888999709032077
9637,11-06-0151-43,-2.604,-0.783,C019UZL,5,1,1,0,0,0,0,-2.1742066492211394,-1.4805684751052242,2.8823280689618223
9638,11-06-0151-43,-1.276,-0.928,C020EDB,5,1,1,0,0,0,0,-1.0653946560699592,-1.7547478223469324,2.291816127150746
9639,11-06-0172-43,0.191,0.122,C020PFR,9,1,1,1,1,1,1,0.43168781519973914,0.30527537084760165,-0.2232998519803723
9640,11-06-0168-43,0.766,-0.743,C023GRW,4,1,0,0,0,0,0,0.8711021870701972,-0.6644803548981151,0.15136413014260613
9641,11-06-0168-43,-0.467,-2.632,C023TQY,9,1,1,1,1,1,1,-0.5310766597412299,-2.353852347364521,2.337350461989251
9642,11-06-0151-43,-0.911,-1.561,C049PTZ,4,1,0,0,0,0,0,-0.7606383477113894,-2.951682489960734,2.922314910871005
9643,11-06-0172-43,0.262,0.656,C097LWS,9,1,1,1,1,1,1,0.5921581548813176,1.641480682590383,-1.2813223070759285
9644,11-06-0172-43,0.488,0.249,C119GKX,7,1,1,1,1,0,0,1.102951067107187,0.6230620273856788,-0.922749987326061
9645,11-06-0168-43,1.908,0.177,C119SAA,9,1,1,1,1,1,1,2.169795003824982,0.15829478171866268,-1.3488563227470862
9646,11-06-0151-43,1.068,-0.45,C185QXK,9,1,1,1,1,1,1,0.8917253077450756,-0.8509014224742667,0.26855043846792315
9647,11-06-0172-43,0.305,0.254,C240NLY,9,1,1,1,1,1,1,0.6893444169419918,0.6355733130761543,-0.639028741314827
9648,11-06-0172-43,-0.087,-0.147,C242DQH,9,1,1,1,1,1,1,-0.1966326697506665,-0.36783179929997906,0.6969374813889488
9649,11-06-0151-43,-0.545,-0.012,C318KSA,5,1,1,0,0,0,0,-0.4550470905627961,-0.022690704599313778,0.635759787209812
9650,11-06-0168-43,1.32,1.057,C318ZFI,7,1,0,0,1,1,1,1.5011160403820631,0.945297086308624,-1.4321682385824643
9651,11-06-0168-43,-0.087,0.12,C384BJT,9,1,1,1,1,1,1,-0.09893719357063596,0.10731849608044927,0.2919665085231804
9652,11-06-0172-43,0.262,0.907,C387IUU,9,1,1,1,1,1,1,0.5921581548813176,2.269547224252252,-1.7252790870012729
9653,11-06-0172-43,0.42,-0.147,C417PSE,6,1,1,1,0,0,0,0.9492611643135624,-0.36783179929997906,-0.11361147123252918
9654,11-06-0172-43,0.305,0.921,C417VMG,9,1,1,1,1,1,1,0.6893444169419918,2.304578824185583,-1.818786399522813
9655,11-06-0151-43,0.649,0.128,C417VRH,8,1,1,1,1,1,0,0.5418817647252379,0.24203418239268032,-0.25654279939497077
9656,11-06-0172-43,-0.467,0.525,C417YNI,9,1,1,1,1,1,1,-1.0554880088915088,1.3136849974999254,0.11584809812006869
9657,11-06-0151-43,1.542,0.254,C419GUY,9,1,1,1,1,1,1,1.2874910342162047,0.48028658068547503,-0.952361855318437
9658,11-06-0172-43,0.031,0.394,C425HFX,9,1,1,1,1,1,1,0.07006451450885819,0.9858893124094678,-0.44860588498088383
9659,11-06-0168-43,1.859,1.51,C491HJA,9,1,1,1,1,1,1,2.1140717568714056,1.35042440901232,-2.152112345182518
9660,11-06-0172-43,0.147,0.688,C534DSC,9,1,1,1,1,1,1,0.33224140750974684,1.7215529110094256,-1.1540700481046327
9661,11-06-0172-43,0.649,0.261,C555GFW,9,1,1,1,1,1,1,1.466834513427386,0.65308911304282,-1.201368269805236
9662,11-06-0168-43,-0.752,-0.43,C620EMA,6,1,1,1,0,0,0,-0.8551812593691753,-0.38455794428827655,1.1745854588722875
9663,11-06-0168-43,-0.335,-0.299,C620GLV,4,1,0,0,0,0,0,-0.3809650557030236,-0.26740191940045277,0.7563350162366343
9664,11-06-0168-43,-0.412,-1.685,C620ILV,4,1,0,0,0,0,0,-0.4685301580586439,-1.5069305491296419,1.6944507556978357
9665,11-06-0172-43,0.262,0.56,C718KDF,8,1,1,1,1,1,0,0.5921581548813176,1.4012639973332537,-1.111522104395319
9666,11-06-0172-43,-0.412,-0.279,C732WPI,9,1,1,1,1,1,1,-0.9311799992790184,-0.6981297415285318,1.449995422011632
9667,11-06-0151-43,1.007,-0.519,C740PUE,9,1,1,1,1,1,1,0.8407934315536433,-0.981372973920321,0.39680260986273724
9668,11-06-0151-43,0.031,-0.741,C824USD,9,1,1,1,1,1,1,0.02588341249072785,-1.4011510090076258,1.2699553010363103
9669,11-06-0168-43,0.075,-1.325,C873SUB,5,1,1,0,0,0,0,0.08529068411261721,-1.184975060888294,1.075126814727116
9670,11-06-0172-43,0.885,0.688,C879IRF,9,1,1,1,1,1,1,2.0002288819464353,1.7215529110094256,-2.333922369671991
9671,11-06-0172-43,0.42,-0.286,C917TLM,8,1,1,1,1,1,0,0.9492611643135624,-0.7156455414951973,0.13224507223210358
9672,11-06-0168-43,-0.162,0.128,C919ENA,7,1,1,1,1,0,0,-0.1842278776832532,0.11447306248581256,0.3472396488050925
9673,11-06-0172-43,1.454,0.775,C931GAZ,9,1,1,1,1,1,1,3.2862517450283804,1.9392492820236993,-3.397473140711493
9674,11-06-0168-43,0.305,0.378,D771LQU,3,0,0,0,0,0,0,0.34684878205797665,0.33805326265341523,-0.1864583590774768
9675,11-06-0168-43,0.305,0.177,D937MEU,9,1,1,1,1,1,1,0.34684878205797665,0.15829478171866268,-0.059393802909750604
9676,11-06-0151-43,0.191,-1.109,E365ABY,6,1,1,1,0,0,0,0.1594752188944845,-2.0969992833865816,1.6673281812536949
9677,11-06-0151-43,1.068,-0.279,F487EVL,5,1,1,0,0,0,0,0.8917253077450756,-0.5275588819340454,0.039991673450315346
9678,11-06-0172-43,-0.042,-0.007,F774EFA,6,1,1,1,0,0,0,-0.09492611643135625,-0.01751579996666567,0.3773699710833427
9679,08-04-0174-43,0.191,0.305,C022LXT,4,1,0,0,0,0,0,0.44087129142940407,0.37943239895713343,-0.28221462489270654
9680,08-04-0176-43,0.147,-0.918,C022SVZ,5,1,1,0,0,0,0,0.35847617420737393,-2.2144698218986205,1.609600226821613
9681,08-04-0174-43,-0.285,-2.072,C023EBF,8,1,1,1,1,1,0,-0.6578445971590584,-2.5776522316038704,2.5852156467293703
9682,08-04-0015-43,0.031,0.122,C023RQN,6,1,1,1,0,0,0,0.04183366246486116,0.25569920212682007,0.08750734784831088
9683,08-04-0176-43,1.007,0.305,C025AUU,7,1,1,1,1,0,0,2.4556837239920104,0.7357443308050973,-1.9592574641726594
9684,08-04-0174-43,-0.752,-2.191,C025DVF,6,1,1,1,0,0,0,-1.735786445837235,-2.725693069229768,3.452343244977448
9685,08-04-0015-43,-0.087,-0.138,C220DQG,6,1,1,1,0,0,0,-0.11740414949815872,-0.2892335237172227,0.5853369366140713
9686,08-04-0015-43,-1.165,-0.43,C220XTY,4,1,0,0,0,0,0,-1.5721360248891372,-0.9012348927420708,2.0469436429904513
9687,08-04-0174-43,0.191,-0.014,C220YUI,9,1,1,1,1,1,1,0.44087129142940407,-0.017416569132458582,-0.0016969117160625762
9688,08-04-0174-43,-0.209,0.128,C246ZSG,6,1,1,1,0,0,0,-0.4824193712499762,0.15923720349676418,0.5265235494255577
9689,08-04-0015-43,-0.545,-1.109,C263LBA,7,1,1,1,1,0,0,-0.735462775591914,-2.3243476652347823,2.461067392527339
9690,08-04-0174-43,-0.209,-0.154,C320BCG,4,1,0,0,0,0,0,-0.4824193712499762,-0.1915822604570444,0.774504725337199
9691,08-04-0176-43,0.885,0.656,C320FET,9,1,1,1,1,1,1,2.15817288553419,1.58245338035457,-2.347319928595738
9692,08-04-0176-43,0.715,0.515,C320HCQ,8,1,1,1,1,1,0,1.7436086024372268,1.242322394638115,-1.8136516497189166
9693,08-04-0176-43,0.031,0.394,C320HFL,4,1,0,0,0,0,0,0.0755970163294462,0.9504369388105192,-0.42745934598016067
9694,08-04-0176-43,-0.335,-0.369,C320IDH,3,0,0,0,0,0,0,-0.8169354990440154,-0.8901300264494455,1.504902310318849
9695,08-04-0174-43,0.031,-1.536,C321AIE,6,1,1,1,0,0,0,0.07155502635765197,-1.9108464419611704,1.5979341114969665
9696,08-04-0176-43,0.948,0.505,C321MMM,9,1,1,1,1,1,1,2.3118055316230643,1.2181996296936857,-2.1985147366418887
