,Cod_Estab,measure_L,measure_M,Cod_Personal,LastGrade,G4,G5,G6,G7,G8,G9,measure_L_std,measure_M_std,studentPerformace,LastGrade_aux,y_pred,PrecisionLastGrade_4,RecallLastGrade_4,F1LastGrade_4,predLastGrade_4,PrecisionLastGrade_5,RecallLastGrade_5,F1LastGrade_5,predLastGrade_5,PrecisionLastGrade_6,RecallLastGrade_6,F1LastGrade_6,predLastGrade_6,PrecisionLastGrade_7,RecallLastGrade_7,F1LastGrade_7,predLastGrade_7,PrecisionLastGrade_8,RecallLastGrade_8,F1LastGrade_8,predLastGrade_8,PrecisionLastGrade_9,RecallLastGrade_9,F1LastGrade_9,predLastGrade_9
2105,08-01-0073-43,0.031,0.128,C023LGQ,9,1,1,1,1,1,1,0.0865739573731874,0.0968375679154102,0.17346840152823634,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2106,12-04-0183-43,-0.605,0.0,C821RKM,9,1,1,1,1,1,1,-0.9633835030298908,0.0,0.9711072243071344,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2107,08-01-0047-43,0.375,0.763,C060BPS,9,1,1,1,1,1,1,0.46754765904787,1.3926672376676081,-1.0245738481088202,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2108,13-14-0006-43,-0.752,0.378,D048FRV,9,1,1,1,1,1,1,-2.607545401869051,1.9718190920801368,0.689709390148795,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2109,22-07-0343-43,1.908,1.057,C465PHU,9,1,1,1,1,1,1,2.4882953210255456,1.4870859488468757,-2.493434373158893,1,1,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,1,0.54,0.14,0.22,1
2110,22-07-0343-43,0.075,-0.754,C517BED,9,1,1,1,1,1,1,0.09781035066924314,-1.0607973561310733,1.0000238548655525,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2111,17-09-0066-43,-0.545,-0.138,C587FGS,9,1,1,1,1,1,1,-1.0124087680255913,-0.17900996550185358,1.134110440995461,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2112,22-07-0343-43,1.746,-0.299,C519RCU,9,1,1,1,1,1,1,2.27702496357998,-0.4206610205347359,-0.9720043499742714,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,1,0.54,0.14,0.22,0
2113,22-17-0565-43,0.601,-0.279,D256EFF,9,1,1,1,1,1,1,0.6924176602042846,-1.1255056431965265,0.6344712735432453,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2114,22-07-0331-43,1.191,0.645,C879VUZ,9,1,1,1,1,1,1,2.559726459601023,1.0908075954391865,-2.257340877319479,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2115,22-07-0331-43,0.191,0.907,C961SYP,9,1,1,1,1,1,1,0.410501892345756,1.5338953318811506,-1.086816566113827,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,1,0.54,0.14,0.22,0
2116,19-08-0252-43,0.766,1.204,C713EDH,9,1,1,1,1,1,1,1.604639837737932,3.648234997052519,-3.438481840746337,1,1,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,1,0.54,0.14,0.22,1
2117,22-17-0553-43,2.509,1.081,E284IVA,9,1,1,1,1,1,1,3.001868045785236,2.241156127110126,-3.392932612083917,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2118,03-11-0174-43,1.908,1.456,C854WNK,9,1,1,1,1,1,1,2.2092846288153165,2.581961479302759,-3.089132307922622,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2119,19-08-0248-43,1.007,0.763,C858VFJ,9,1,1,1,1,1,1,1.2917449636265448,1.1599241831213547,-1.4281733007528112,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2120,03-11-0171-43,0.83,-0.426,C921ZYU,9,1,1,1,1,1,1,0.9074694955145842,-0.6566522592714986,0.1474767048415116,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2121,17-09-0066-43,-0.752,0.305,C723LZG,9,1,1,1,1,1,1,-1.396938336798614,0.39563796723235756,0.9865043754148526,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2122,12-04-0183-43,1.132,0.645,E685SZM,9,1,1,1,1,1,1,1.802562190793118,0.6118179477561378,-1.3872410216869517,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,1,0.54,0.14,0.22,0
2123,22-17-0553-43,2.238,0.656,E647ICF,9,1,1,1,1,1,1,2.6776327965194735,1.3600355405959694,-2.5331163913787043,1,1,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,1,0.54,0.14,0.22,1
2124,19-10-0302-43,-0.752,-0.783,C611JIH,9,1,1,1,1,1,1,-1.202385899016194,-1.0911316401319742,1.9232005772129932,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2125,12-17-0782-43,-0.209,-1.325,C211ZTH,9,1,1,1,1,1,1,-0.21731298739631882,-2.8390651365982307,2.500126374589529,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2126,12-17-0004-43,0.601,-0.147,C213VYS,9,1,1,1,1,1,1,0.8188520712869112,-0.27414453428354674,-0.06677808840475163,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2127,17-09-0220-43,2.085,1.826,C964KFS,9,1,1,1,1,1,1,2.6180651914724735,2.175485644385481,-3.079544395965141,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2128,09-01-0183-43,0.948,0.525,C120IIS,9,1,1,1,1,1,1,1.502601506523103,1.006264674367579,-1.4635945974579099,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2129,12-17-0787-43,0.262,-1.466,C267CCL,9,1,1,1,1,1,1,0.34721758553639964,-1.846489745974274,1.393405090379428,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2130,07-08-0450-43,-0.162,0.12,C017XCM,9,1,1,1,1,1,1,-0.32361672196689734,0.27610890625638684,0.3286115806146498,1,0,0.9,0.87,0.88,0,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2131,19-08-0248-43,0.766,0.394,D966AUG,9,1,1,1,1,1,1,0.9825984529671633,0.5989647813234781,-0.809567250023638,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,1,0.54,0.14,0.22,0
2132,08-01-0047-43,1.454,1.218,D084WZS,9,1,1,1,1,1,1,1.8128381233482747,2.223156874808842,-2.555708162322929,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,1,0.54,0.14,0.22,0
2133,09-01-0256-43,1.908,1.081,C321WQV,9,1,1,1,1,1,1,1.6526886928069702,1.4750372784301589,-1.9054965619708577,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,1,0.54,0.14,0.22,0
2134,08-05-0272-43,1.694,0.893,C321XEF,9,1,1,1,1,1,1,2.475929424448153,1.6946078435629361,-2.6344298599298845,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2135,12-17-0787-43,0.375,-0.147,C624CMI,9,1,1,1,1,1,1,0.49697173502347275,-0.1851527917177478,0.09221455720955127,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2136,06-05-1119-43,0.305,0.0,C919LXX,9,1,1,1,1,1,1,0.6040063188182198,0.0,-0.1154288451214395,1,0,0.9,0.87,0.88,0,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2137,08-05-0272-43,0.147,-0.014,C425ZRG,9,1,1,1,1,1,1,0.21485337980748434,-0.026567200235029235,0.17348513115720202,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2138,11-05-0122-43,0.534,0.396,C461FMU,9,1,1,1,1,1,1,0.6430405238135963,0.6421071930706999,-0.605275169677078,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2139,06-02-0060-43,1.398,0.177,C052JKB,9,1,1,1,1,1,1,1.718514945158275,0.3351644937888976,-1.12958529024406,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2140,09-01-0058-43,2.775,2.228,C787TJA,9,1,1,1,1,1,1,2.9679584601371984,3.163830916726943,-4.0344273820787455,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2141,06-02-0043-43,0.42,0.394,C091PMJ,9,1,1,1,1,1,1,0.7995194933434917,0.5864671724261223,-0.6736469821621802,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2142,09-01-0256-43,1.694,0.56,C879PGW,9,1,1,1,1,1,1,1.4673242377437146,0.7641266197233016,-1.264623238222487,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2143,11-05-1509-43,3.068,0.56,C668BDE,9,1,1,1,1,1,1,4.0283042575491175,1.0726414531977624,-3.26228617760113,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2144,11-05-0124-43,0.488,0.56,C718HDR,9,1,1,1,1,1,1,0.4749318213992553,0.8441898103038507,-0.6343873505786609,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2145,09-01-0058-43,3.105,1.664,D061GWC,9,1,1,1,1,1,1,3.3209048716129734,2.3629329647368187,-3.7018617833390497,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,1,0.54,0.14,0.22,0
2146,13-32-7003-43,1.007,1.629,C152ZDQ,9,1,1,1,1,1,1,1.3443619902247737,1.3966608212079634,-1.6352718429341382,1,1,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,1,0.54,0.14,0.22,1
2147,20-11-0432-43,-0.087,0.394,C582KIB,9,1,1,1,1,1,1,-0.08402972202961288,0.5413233187926365,-0.028621951995069006,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2148,17-09-0082-43,-0.335,-0.59,E690PDI,9,1,1,1,1,1,1,-1.1065091566982521,-1.4181912667386591,2.0924598862497104,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2149,13-28-0005-43,-0.209,-0.154,C317IBI,9,1,1,1,1,1,1,-0.47176611348791625,-0.24713250673922746,0.80842765951134,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2150,08-05-1691-43,-0.209,-0.581,C595XCQ,9,1,1,1,1,1,1,-0.45149921186720104,-1.6587462278006948,1.8117737181502553,1,0,0.9,0.87,0.88,0,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2151,09-01-0256-43,1.746,0.816,D384GTR,9,1,1,1,1,1,1,1.5123660679460011,1.1134416458825251,-1.547609411106478,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2152,08-05-0048-43,0.075,-0.58,C729CZX,9,1,1,1,1,1,1,0.09055734476588842,-0.9099528740919319,0.8963332742134327,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2153,06-02-0060-43,0.305,-0.014,C364LEV,9,1,1,1,1,1,1,0.3749263650023419,-0.02651018594940433,0.06247925568512977,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2154,09-01-0256-43,5.524,1.322,D549KWY,9,1,1,1,1,1,1,4.784828269950578,1.8038846272753657,-4.313749418005147,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2155,11-05-0124-43,0.601,0.947,E243UQR,9,1,1,1,1,1,1,0.5849057882396567,1.4275852684959758,-1.1310946553935144,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,1,0.54,0.14,0.22,0
2156,08-05-0506-43,0.262,-0.969,C821RMR,9,1,1,1,1,1,1,0.5502187575272752,-3.47700403139656,2.4278459208220475,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2157,06-10-0306-43,0.305,0.79,C122GUB,9,1,1,1,1,1,1,0.5001694360193147,1.1869231989888829,-0.8989013727203757,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2158,08-05-0046-43,0.715,0.305,C822YYU,9,1,1,1,1,1,1,0.863484438442947,0.6480968976341362,-0.7624068798752159,1,0,0.9,0.87,0.88,0,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2159,06-02-0060-43,1.595,1.307,C425WDK,9,1,1,1,1,1,1,1.960680498946673,2.4749152168479616,-2.8396448438585873,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2160,13-32-7008-43,2.085,0.633,C918XZK,9,1,1,1,1,1,1,2.1804358409632165,1.2924634910814212,-2.1397513125604255,1,0,0.9,0.87,0.88,0,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2161,06-10-0315-43,1.32,0.656,C320AUG,9,1,1,1,1,1,1,1.7329844876590448,1.2228458572006773,-1.779396247479054,1,1,0.9,0.87,0.88,1,0.8,0.75,0.77,0,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,1,0.54,0.14,0.22,1
2162,21-03-0172-43,-0.042,-1.809,C542WXE,9,1,1,1,1,1,1,-0.11102846341587634,-3.0812155640432684,2.6009740797197316,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2163,13-32-7003-43,2.283,1.307,D489UIW,9,1,1,1,1,1,1,3.04784351904981,1.1205866748427307,-2.6171730403939137,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2164,06-10-0315-43,0.262,-0.426,C386QES,9,1,1,1,1,1,1,0.3439711634595983,-0.794104169462635,0.6371674652258786,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2165,21-03-0166-43,1.32,0.921,C654WQW,9,1,1,1,1,1,1,1.2756606598677966,0.8321535130938325,-1.1807885908988485,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2166,12-11-0523-43,0.83,1.197,C036NXR,9,1,1,1,1,1,1,2.8529648595529102,5.092271964151596,-5.344601652408843,1,1,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,1,0.54,0.14,0.22,1
2167,17-06-3194-43,2.238,1.35,C511NAQ,9,1,1,1,1,1,1,3.6014181367821494,2.851208459453552,-4.248233249975746,1,1,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,1,0.54,0.14,0.22,1
2168,14-20-0849-43,1.694,1.027,C416QCP,9,1,1,1,1,1,1,3.26362801770602,1.722702749813929,-3.2007222034059595,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2169,06-10-0306-43,1.191,0.265,C754AZQ,9,1,1,1,1,1,1,1.9531206501606684,0.39814512371146077,-1.3376093378384242,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2170,20-09-0399-43,1.007,-0.226,C654MCH,9,1,1,1,1,1,1,1.0402997107916487,-0.3019873482877335,-0.20022141153135314,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2171,21-03-0171-43,2.238,0.56,D183NCC,9,1,1,1,1,1,1,2.833312439747405,1.3851863955533585,-2.659162679117632,1,1,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,1,0.54,0.14,0.22,1
2172,20-09-0399-43,-0.042,0.046,C748EQV,9,1,1,1,1,1,1,-0.04338886579270035,0.06146645142139708,0.2890535085254538,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2173,06-02-0043-43,2.238,0.526,D535GNH,9,1,1,1,1,1,1,4.2602967288160345,0.7829485601424883,-3.2143155593498967,1,1,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,1,0.54,0.14,0.22,1
2174,17-06-3194-43,2.509,1.837,C772XRN,9,1,1,1,1,1,1,4.037514792308495,3.8797555111230917,-5.2918483170001265,1,1,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,1,0.54,0.14,0.22,1
2175,06-02-0043-43,1.32,0.433,D828RXF,9,1,1,1,1,1,1,2.512775550508117,0.6445184915241395,-1.9031389720224814,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2176,17-06-3194-43,0.715,0.775,C796YMH,9,1,1,1,1,1,1,1.1505871169791049,1.6368048563529647,-1.674023969537267,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2177,19-06-0217-43,0.305,0.378,C513URG,9,1,1,1,1,1,1,0.33923254701816263,0.6009107710985262,-0.3649797388694692,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,0,0.64,0.36,0.46,1,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2178,12-11-0609-43,-0.412,0.254,C444ZSX,9,1,1,1,1,1,1,-0.5263877273023574,0.38322201842801923,0.3919753552204808,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2179,08-05-0272-43,-0.832,-0.519,D871CTX,9,1,1,1,1,1,1,-1.2160408979580066,-0.9848840658557266,1.8560903696778164,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,0,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2180,06-02-0060-43,1.542,0.893,E057UQA,9,1,1,1,1,1,1,1.8955293601102006,1.690971146629862,-2.229467510039298,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2181,20-09-0393-43,0.948,0.787,D490DSZ,9,1,1,1,1,1,1,0.7469348709889229,1.621436470715801,-1.3831302206870175,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,1,0.54,0.14,0.22,0
2182,06-10-0301-43,1.542,-0.743,E352TLC,9,1,1,1,1,1,1,1.9399853680767722,-1.4779797122313396,0.023679652910047366,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2183,06-02-0060-43,1.694,1.204,E251ZLU,9,1,1,1,1,1,1,2.0823779092261216,2.2798759916487725,-2.7834361191371393,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2184,17-06-0117-43,-0.335,-1.098,E045CMJ,9,1,1,1,1,1,1,-0.5564239782919859,-2.0577083875609086,2.1720538456721896,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2185,08-05-0047-43,0.534,-0.088,E672WPQ,9,1,1,1,1,1,1,0.9174301650501245,-0.1616950357704096,-0.21615973738234856,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2186,08-05-0047-43,0.601,0.249,E934KLC,9,1,1,1,1,1,1,1.032538444185627,0.45752345348672724,-0.7422450269109543,1,0,0.9,0.87,0.88,0,0.8,0.75,0.77,1,0.75,0.68,0.71,0,0.64,0.36,0.46,0,0.59,0.24,0.35,1,0.54,0.14,0.22,0
2187,07-03-0065-43,1.32,-0.45,C018SAE,9,1,1,1,1,1,1,1.1177294969415192,-0.5633641748904566,-0.06551412389175659,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2188,19-06-0223-43,-0.605,-0.783,C885EIA,9,1,1,1,1,1,1,-0.5387737771418186,-0.8276710518549867,1.2732910660723027,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,0,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2189,12-11-0507-43,0.885,0.645,C812YCI,9,1,1,1,1,1,1,1.8668458142570232,1.3048728549797477,-1.9313102427005548,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,0,0.54,0.14,0.22,0
2190,06-02-0060-43,1.454,2.411,E656YYE,9,1,1,1,1,1,1,1.7873538843062462,4.5654327374295605,-4.2261955911047195,1,1,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,1,0.54,0.14,0.22,1
2191,06-02-0004-43,1.859,-0.369,E760HHX,9,1,1,1,1,1,1,2.379752679930624,-0.6107480789388803,-0.9062147595602472,1,0,0.9,0.87,0.88,1,0.8,0.75,0.77,1,0.75,0.68,0.71,1,0.64,0.36,0.46,1,0.59,0.24,0.35,0,0.54,0.14,0.22,0
